Species	Latitude	Longitude
"Quercus rubra"	35.90966408	-81.90834197
"Quercus rubra"	35.86190703	-81.91627297
"Quercus rubra"	35.75202308	-82.35717582
"Quercus rubra"	35.73197344	-82.38496
"Quercus rubra"	35.75800933	-82.21054656
"Quercus rubra"	35.8846191	-81.88520682
"Quercus rubra"	35.91534168	-81.91478156
"Quercus rubra"	35.88682838	-81.8857649
"Quercus rubra"	35.70705776	-82.40039982
"Quercus rubra"	35.72123545	-82.37689269
"Quercus rubra"	35.88594978	-81.88860958
"Quercus rubra"	35.85013242	-81.91508764
"Quercus rubra"	35.92678968	-81.91958865
"Quercus rubra"	35.71552715	-82.26357666
"Quercus rubra"	35.86094328	-81.91490514
"Quercus rubra"	35.72824864	-82.3811787
"Quercus rubra"	35.8871845	-81.88647402
"Quercus rubra"	35.85144871	-81.90691788
"Quercus rubra"	36.30901398	-82.12929226
"Quercus rubra"	36.29931646	-81.9330054
"Quercus rubra"	36.49589123	-81.88705797
"Quercus rubra"	35.59551267	-83.75740696
"Quercus rubra"	35.5991146	-83.75698673
"Quercus rubra"	35.52210004	-83.8101439
"Quercus rubra"	35.5534231	-83.85708479
"Quercus rubra"	35.5754812	-83.79572153
"Quercus rubra"	36.42538043	-81.59318331
"Quercus rubra"	35.58711483	-83.77971677
"Quercus rubra"	35.56780516	-83.80721798
"Quercus rubra"	35.64851252	-83.48189198
"Quercus rubra"	36.32587474	-81.66647037
"Quercus rubra"	36.35332072	-81.64283403
"Quercus rubra"	35.5538855	-83.85891928
"Quercus rubra"	35.64929188	-83.4880902
"Quercus rubra"	35.61605135	-83.77305029
"Quercus rubra"	36.4280751	-81.15404997
"Quercus rubra"	35.60425863	-83.76473415
"Quercus rubra"	36.3267429	-81.67900908
"Quercus rubra"	35.51867796	-83.81957787
"Quercus rubra"	35.59314996	-83.85818141
"Quercus rubra"	35.5973686	-83.85777339
"Quercus rubra"	35.61902033	-83.81931469
"Quercus rubra"	35.54020188	-83.75606595
"Quercus rubra"	35.53198839	-83.7712708
"Quercus rubra"	35.52979046	-83.80000037
"Quercus rubra"	36.46126622	-81.4898274
"Quercus rubra"	36.39653409	-81.47015751
"Quercus rubra"	36.37052961	-81.64613398
"Quercus rubra"	36.45947819	-81.4860964
"Quercus rubra"	36.40202276	-81.45783618
"Quercus rubra"	36.33177824	-81.65628439
"Quercus rubra"	36.40672791	-81.46654366
"Quercus rubra"	36.39886341	-81.54789452
"Quercus rubra"	36.39836757	-81.5530406
"Quercus rubra"	34.76136371	-83.94718464
"Quercus rubra"	36.13004793	-82.13927437
"Quercus rubra"	36.10319175	-81.76682066
"Quercus rubra"	36.0075052	-81.82487117
"Quercus rubra"	36.00273209	-81.82418847
"Quercus rubra"	35.76174744	-82.1721941
"Quercus rubra"	36.09353681	-81.79720716
"Quercus rubra"	35.75797773	-82.16849607
"Quercus rubra"	36.11547956	-81.83732922
"Quercus rubra"	36.08029611	-81.79212929
"Quercus rubra"	36.12516057	-81.7947216
"Quercus rubra"	36.12758439	-82.13794095
"Quercus rubra"	36.11979104	-82.07960738
"Quercus rubra"	36.09361826	-81.7931284
"Quercus rubra"	35.75879422	-82.16797616
"Quercus rubra"	35.57376994	-83.79587754
"Quercus rubra"	35.54333959	-83.81936571
"Quercus rubra"	35.52530679	-83.75537813
"Quercus rubra"	35.66015455	-83.38759528
"Quercus rubra"	35.67916299	-83.47987765
"Quercus rubra"	35.74383439	-83.40168905
"Quercus rubra"	35.566433	-83.76677374
"Quercus rubra"	35.68047289	-83.46906408
"Quercus rubra"	35.53509117	-83.84059941
"Quercus rubra"	35.68177617	-83.48320189
"Quercus rubra"	35.52280256	-83.85744241
"Quercus rubra"	35.5877701	-83.64031288
"Quercus rubra"	35.54791152	-83.81902521
"Quercus rubra"	35.71721334	-83.3831593
"Quercus rubra"	35.6759497	-83.47554408
"Quercus rubra"	35.53998319	-83.80692046
"Quercus rubra"	35.60765654	-83.66089101
"Quercus rubra"	35.54560348	-83.80251379
"Quercus rubra"	35.69001365	-83.38875801
"Quercus rubra"	35.70198292	-83.40989773
"Quercus rubra"	35.53955334	-83.81890806
"Quercus rubra"	35.61315342	-83.85228679
"Quercus rubra"	35.54693326	-83.83342003
"Quercus rubra"	35.59387209	-83.65283631
"Quercus rubra"	35.74344121	-83.39998998
"Quercus rubra"	35.08536757	-83.13415904
"Quercus rubra"	35.30965555	-82.98852811
"Quercus rubra"	35.29282035	-83.03838408
"Quercus rubra"	35.39661495	-83.04682002
"Quercus rubra"	35.08509435	-83.13587722
"Quercus rubra"	34.91525769	-84.64273725
"Quercus rubra"	34.8468604	-83.51243337
"Quercus rubra"	34.96763667	-83.46554949
"Quercus rubra"	34.81355074	-83.81344269
"Quercus rubra"	35.0382997	-83.54021133
"Quercus rubra"	35.03902328	-83.53036493
"Quercus rubra"	35.34094274	-83.61208373
"Quercus rubra"	35.04324556	-83.5557326
"Quercus rubra"	35.03311927	-83.57905996
"Quercus rubra"	35.32818972	-83.58967468
"Quercus rubra"	35.04000058	-83.55113857
"Quercus rubra"	35.02945068	-83.57966636
"Quercus rubra"	35.03189144	-83.53416899
"Quercus rubra"	35.02437905	-83.43604784
"Quercus rubra"	35.06925939	-83.48445168
"Quercus rubra"	35.02280659	-83.47916435
"Quercus rubra"	35.08445117	-83.29514922
"Quercus rubra"	35.08349693	-83.29884242
"Quercus rubra"	35.07013426	-83.51419162
"Quercus rubra"	35.07096526	-83.51027014
"Quercus rubra"	35.09245975	-83.52043238
"Quercus rubra"	35.06805664	-83.61859531
"Quercus rubra"	35.03198978	-83.41595628
"Quercus rubra"	35.06890466	-83.61611345
"Quercus rubra"	35.04305745	-83.5495234
"Quercus rubra"	35.03372988	-83.41334673
"Quercus rubra"	35.02279493	-83.43896872
"Quercus rubra"	35.17630262	-83.56605513
"Quercus rubra"	35.03699909	-83.53753783
"Quercus rubra"	35.04214117	-83.55050477
"Quercus rubra"	35.04205238	-83.5478987
"Quercus rubra"	35.04142667	-83.54588381
"Quercus rubra"	35.05070293	-83.56322845
"Quercus rubra"	35.00965369	-83.47865372
"Quercus rubra"	35.06947999	-83.619452
"Quercus rubra"	35.04455393	-83.55069016
"Quercus rubra"	36.01539297	-81.70103473
"Quercus rubra"	35.62770406	-81.73828549
"Quercus rubra"	35.63830383	-81.72906043
"Quercus rubra"	35.79931253	-82.16487119
"Quercus rubra"	35.59567939	-81.61045489
"Quercus rubra"	35.62596628	-81.73598958
"Quercus rubra"	35.60514564	-81.63512084
"Quercus rubra"	35.60085969	-81.65082378
"Quercus rubra"	35.55620439	-81.78527324
"Quercus rubra"	35.63674344	-81.74460114
"Quercus rubra"	35.74470927	-82.10114891
"Quercus rubra"	34.97962118	-82.83117643
"Quercus rubra"	35.17024711	-83.02101142
"Quercus rubra"	35.70610794	-82.41555035
"Quercus rubra"	35.58247877	-83.76858342
"Quercus rubra"	35.55187175	-83.83542234
"Quercus rubra"	35.60141861	-83.50150527
"Quercus rubra"	35.59922195	-83.49941065
"Quercus rubra"	35.54199116	-83.83093745
"Quercus rubra"	35.55774301	-83.87084839
"Quercus rubra"	35.54384788	-83.83958125
"Quercus rubra"	35.58401735	-83.76768432
"Quercus rubra"	36.07596933	-82.4015286
"Quercus rubra"	36.10050218	-82.43351694
"Quercus rubra"	35.10092375	-83.20196867
"Quercus rubra"	35.10116664	-83.20014827
"Quercus rubra"	35.32380732	-83.517503
"Quercus rubra"	35.28591629	-83.48709602
"Quercus rubra"	36.40068582	-81.40132987
"Quercus rubra"	35.26862899	-83.45727299
"Quercus rubra"	36.43263709	-81.38365965
"Quercus rubra"	36.00151589	-81.85138493
"Quercus rubra"	35.32008611	-83.51841439
"Quercus rubra"	35.31245685	-83.52148229
"Quercus rubra"	35.26810455	-83.45965059
"Quercus rubra"	36.02123185	-81.81819114
"Quercus rubra"	35.07832809	-83.17443042
"Quercus rubra"	35.08049618	-83.17473729
"Quercus rubra"	35.08087942	-83.17394997
"Quercus rubra"	35.08310666	-83.17434129
"Quercus rubra"	35.08371497	-83.17540668
"Quercus rubra"	35.07461496	-83.17536987
"Quercus rubra"	35.0797454	-83.17517239
"Quercus rubra"	35.07663341	-83.17818072
"Quercus rubra"	35.07706723	-83.17819589
"Quercus rubra"	35.07747014	-83.17712895
"Quercus rubra"	35.07631318	-83.17364727
"Quercus rubra"	35.07149689	-83.17943138
"Quercus rubra"	35.60687528	-83.66294633
"Quercus rubra"	35.58238225	-83.64451304
"Quercus rubra"	34.93080573	-83.31658531
"Quercus rubra"	34.93834006	-83.14019359
"Quercus rubra"	34.86525909	-83.32301012
"Quercus rubra"	34.8727019	-83.29905228
"Quercus rubra"	35.02510402	-83.2292283
"Quercus rubra"	34.94973893	-83.2103112
"Quercus rubra"	34.78415784	-83.34664367
"Quercus rubra"	34.91207635	-83.30696368
"Quercus rubra"	34.92654152	-83.28545251
"Quercus rubra"	35.03578809	-83.24471202
"Quercus rubra"	34.92763967	-83.17574731
"Quercus rubra"	34.73355354	-83.34330385
"Quercus rubra"	34.94290429	-83.26394828
"Quercus rubra"	35.04082105	-83.16492168
"Quercus rubra"	35.03847096	-83.16505234
"Quercus rubra"	35.0295091	-83.23852965
"Quercus rubra"	35.03564378	-83.16547286
"Quercus rubra"	35.02614006	-83.04124161
"Quercus rubra"	35.01993871	-83.14813007
"Quercus rubra"	35.01902579	-83.10470443
"Quercus rubra"	34.81411824	-83.31473338
"Quercus rubra"	35.01762887	-83.23072902
"Quercus rubra"	34.92786255	-83.20098752
"Quercus rubra"	35.03515698	-83.25388699
"Quercus rubra"	35.02997394	-83.15993928
"Quercus rubra"	34.81093802	-83.31164718
"Quercus rubra"	34.89210462	-83.21793717
"Quercus rubra"	35.01458489	-83.23547018
"Quercus rubra"	34.87058355	-83.29353689
"Quercus rubra"	34.90919857	-83.15292896
"Quercus rubra"	35.02697976	-83.09715457
"Quercus rubra"	34.81150921	-83.36016686
"Quercus rubra"	35.03163215	-83.25294196
"Quercus rubra"	35.08045631	-83.14076225
"Quercus rubra"	35.05406363	-83.17840952
"Quercus rubra"	35.08677529	-83.13564355
"Quercus rubra"	34.92860246	-83.1602439
"Quercus rubra"	35.01015075	-83.2857894
"Quercus rubra"	35.10136709	-83.10139097
"Quercus rubra"	34.75638161	-83.31294514
"Quercus rubra"	35.08120956	-83.13798035
"Quercus rubra"	35.10133917	-83.10143626
"Quercus rubra"	34.91746646	-83.33722531
"Quercus rubra"	34.96225548	-83.08974619
"Quercus rubra"	34.98820954	-83.07550101
"Quercus rubra"	34.99477554	-83.16023005
"Quercus rubra"	35.01043912	-83.04463216
"Quercus rubra"	34.97951034	-83.15929786
"Quercus rubra"	34.97083473	-83.17239334
"Quercus rubra"	34.9730884	-83.17414004
"Quercus rubra"	35.09967215	-83.09870159
"Quercus rubra"	34.9907288	-83.28352195
"Quercus rubra"	35.59986919	-83.49829805
"Quercus rubra"	34.94414707	-83.13630374
"Quercus rubra"	35.00629195	-83.25442073
"Quercus rubra"	35.10185599	-83.09866913
"Quercus rubra"	35.00561729	-83.27282749
"Quercus rubra"	35.00528777	-83.28529811
"Quercus rubra"	35.00417109	-83.26790499
"Quercus rubra"	34.99987015	-83.26758288
"Quercus rubra"	34.95392068	-83.28389648
"Quercus rubra"	35.10189585	-83.1013634
"Quercus rubra"	34.8517114	-83.32227604
"Quercus rubra"	34.88607692	-83.35785576
"Quercus rubra"	34.85575864	-83.38848387
"Quercus rubra"	35.04663556	-83.18176943
"Quercus rubra"	36.38860422	-81.07789381
"Quercus rubra"	36.20472193	-79.55667319
"Quercus rubra"	36.14008949	-78.93321613
"Quercus rubra"	35.64171937	-78.74511409
"Quercus rubra"	36.38059012	-80.11392962
"Quercus rubra"	35.88391969	-79.01700654
"Quercus rubra"	36.05280263	-81.03812276
"Quercus rubra"	36.34002917	-80.47129539
"Quercus rubra"	36.14337021	-78.94143706
"Quercus rubra"	36.20468464	-78.8883843
"Quercus rubra"	36.40950942	-81.15128537
"Quercus rubra"	36.02103677	-79.00070292
"Quercus rubra"	35.87808437	-79.03007273
"Quercus rubra"	36.39072532	-81.07995886
"Quercus rubra"	36.40032145	-81.1537888
"Quercus rubra"	36.28038911	-76.849011
"Quercus rubra"	33.52450841	-85.71127398
"Quercus rubra"	33.49690658	-85.80891868
"Quercus rubra"	33.37111988	-85.84312127
"Quercus rubra"	33.79591131	-85.52965999
"Quercus rubra"	33.44261092	-85.84053265
"Quercus rubra"	33.52158723	-85.71158233
"Quercus rubra"	33.7202223	-85.7320316
"Quercus rubra"	33.31010076	-86.06878568
"Quercus rubra"	33.3834745	-85.90312106
"Quercus rubra"	35.59479283	-83.91923205
"Quercus rubra"	35.56064806	-83.97331682
"Quercus rubra"	35.62362861	-83.8832922
"Quercus rubra"	35.53391095	-83.86798046
"Quercus rubra"	35.60040531	-83.92515716
"Quercus rubra"	35.55891854	-83.97189196
"Quercus rubra"	35.55593889	-83.87519981
"Quercus rubra"	35.55619209	-83.87195833
"Quercus rubra"	35.54944988	-83.90108677
"Quercus rubra"	35.54366168	-83.89493742
"Quercus rubra"	35.53123494	-83.92936958
"Quercus rubra"	35.55939827	-83.97625627
"Quercus rubra"	35.60379916	-83.90153417
"Quercus rubra"	35.53818346	-83.83739327
"Quercus rubra"	35.57266918	-83.92635301
"Quercus rubra"	35.55521462	-83.97160811
"Quercus rubra"	35.59375583	-83.9041494
"Quercus rubra"	35.54964404	-83.81232501
"Quercus rubra"	35.54819273	-83.81887079
"Quercus rubra"	35.54825617	-83.81119262
"Quercus rubra"	36.43398576	-81.38239838
"Quercus rubra"	36.07689956	-82.36942992
"Quercus rubra"	35.33351027	-83.52139751
"Quercus rubra"	36.42654465	-81.38327241
"Quercus rubra"	36.43544816	-81.38378429
"Quercus rubra"	35.32560151	-83.52378316
"Quercus rubra"	36.42819055	-81.38067222
"Quercus rubra"	35.32490564	-83.52132935
"Quercus rubra"	36.07797051	-82.36810703
"Quercus rubra"	36.43365999	-81.38473677
"Quercus rubra"	36.43332432	-81.37995736
"Quercus rubra"	35.32369286	-83.5234603
"Quercus rubra"	36.46370024	-81.33534396
"Quercus rubra"	35.36312778	-82.7655434
"Quercus rubra"	35.08330139	-82.91111053
"Quercus rubra"	35.08632745	-82.91548857
"Quercus rubra"	35.09850247	-82.95351632
"Quercus rubra"	35.0833614	-82.90523467
"Quercus rubra"	35.09400025	-82.92545865
"Quercus rubra"	35.08360263	-82.90383252
"Quercus rubra"	35.09712664	-82.95560951
"Quercus rubra"	35.07830787	-82.90592486
"Quercus rubra"	35.02558959	-83.0073341
"Quercus rubra"	35.09699512	-82.88861573
"Quercus rubra"	35.07583113	-82.94190721
"Quercus rubra"	35.08977918	-82.9519985
"Quercus rubra"	35.36807333	-82.75667618
"Quercus rubra"	35.16335336	-82.84293416
"Quercus rubra"	35.00567904	-83.03939544
"Quercus rubra"	35.0817385	-82.90326601
"Quercus rubra"	35.09321969	-82.89113468
"Quercus rubra"	35.12141079	-82.63402756
"Quercus rubra"	35.03283282	-82.82127576
"Quercus rubra"	35.06435877	-82.95088576
"Quercus rubra"	35.09885148	-82.95219871
"Quercus rubra"	35.09082257	-82.91632477
"Quercus rubra"	36.40691714	-81.08330858
"Quercus rubra"	36.39249132	-81.04144298
"Quercus rubra"	36.26089139	-80.48939364
"Quercus rubra"	36.42425835	-80.29201351
"Quercus rubra"	36.33841173	-80.46482715
"Quercus rubra"	36.22219673	-81.29080644
"Quercus rubra"	35.90235076	-81.87501923
"Quercus rubra"	35.21575743	-83.59860094
"Quercus rubra"	35.85238235	-81.9050157
"Quercus rubra"	35.19351174	-83.61063525
"Quercus rubra"	35.90180458	-81.80977059
"Quercus rubra"	35.19460276	-83.57200022
"Quercus rubra"	35.19369821	-83.57090277
"Quercus rubra"	35.1909605	-83.5785076
"Quercus rubra"	35.23893304	-83.58330737
"Quercus rubra"	35.23564193	-83.57347178
"Quercus rubra"	35.94074522	-81.86066227
"Quercus rubra"	35.19496414	-83.56686755
"Quercus rubra"	35.20358104	-83.6042864
"Quercus rubra"	35.20325329	-83.60832471
"Quercus rubra"	35.20882468	-83.58246109
"Quercus rubra"	35.1873265	-83.60859091
"Quercus rubra"	35.22966986	-83.59423889
"Quercus rubra"	35.2033864	-83.57268345
"Quercus rubra"	35.16936563	-83.6343098
"Quercus rubra"	35.18158619	-83.61171122
"Quercus rubra"	35.21863662	-83.60230561
"Quercus rubra"	35.17912851	-83.62873017
"Quercus rubra"	35.18409879	-83.6375991
"Quercus rubra"	35.18449075	-83.5971341
"Quercus rubra"	35.18367057	-83.58038389
"Quercus rubra"	35.90490101	-81.81947353
"Quercus rubra"	35.19329362	-83.63605633
"Quercus rubra"	35.18873473	-83.5920379
"Quercus rubra"	35.91872474	-81.88804503
"Quercus rubra"	35.17412709	-83.57203731
"Quercus rubra"	35.02739304	-83.25689824
"Quercus rubra"	34.91738614	-83.1191784
"Quercus rubra"	35.0355533	-83.2516573
"Quercus rubra"	34.93332492	-83.27132204
"Quercus rubra"	34.75696963	-83.31917824
"Quercus rubra"	34.91830725	-83.33471785
"Quercus rubra"	34.86349325	-83.2908588
"Quercus rubra"	35.04921335	-83.17553221
"Quercus rubra"	34.92588506	-83.19781617
"Quercus rubra"	34.86402609	-83.29833893
"Quercus rubra"	34.9495104	-83.31571195
"Quercus rubra"	34.92743647	-83.19832636
"Quercus rubra"	34.84760386	-83.29254473
"Quercus rubra"	34.93791266	-83.32947506
"Quercus rubra"	35.05019679	-83.1113683
"Quercus rubra"	35.04832189	-83.16847372
"Quercus rubra"	34.92390538	-83.12242632
"Quercus rubra"	34.7549365	-83.31431161
"Quercus rubra"	34.99490274	-83.23430194
"Quercus rubra"	34.95318938	-83.15797195
"Quercus rubra"	34.81373881	-83.31446358
"Quercus rubra"	35.06709016	-83.09767323
"Quercus rubra"	34.97060944	-83.30247798
"Quercus rubra"	34.98142034	-83.08265494
"Quercus rubra"	35.39758582	-82.25365947
"Quercus rubra"	35.40594011	-82.27231302
"Quercus rubra"	35.94803081	-82.89406392
"Quercus rubra"	35.39907152	-82.25751911
"Quercus rubra"	35.44928741	-82.27869823
"Quercus rubra"	35.88860348	-82.81867227
"Quercus rubra"	35.27141908	-82.29319431
"Quercus rubra"	36.02427109	-82.64290969
"Quercus rubra"	35.17502364	-82.62653833
"Quercus rubra"	35.42115268	-82.22389256
"Quercus rubra"	35.27014472	-82.24048706
"Quercus rubra"	35.40573121	-82.27335738
"Quercus rubra"	35.43178188	-82.23740752
"Quercus rubra"	35.40010708	-82.26340746
"Quercus rubra"	35.44531043	-82.27513666
"Quercus rubra"	36.02704121	-82.64207259
"Quercus rubra"	35.39779656	-82.27422621
"Quercus rubra"	34.99095974	-82.83453396
"Quercus rubra"	34.98304338	-82.83287663
"Quercus rubra"	35.07326431	-82.99081035
"Quercus rubra"	35.0220385	-82.98673117
"Quercus rubra"	35.0925624	-83.01070473
"Quercus rubra"	35.06818362	-83.03003124
"Quercus rubra"	35.06742035	-83.03276403
"Quercus rubra"	35.02016609	-82.98932407
"Quercus rubra"	35.07955507	-83.02359169
"Quercus rubra"	35.09335747	-83.00975467
"Quercus rubra"	35.05608865	-82.98772142
"Quercus rubra"	35.07279708	-83.02811917
"Quercus rubra"	35.05295484	-82.9834495
"Quercus rubra"	35.07149661	-82.98652746
"Quercus rubra"	35.07975701	-82.97713505
"Quercus rubra"	35.08120818	-82.97935935
"Quercus rubra"	35.0704449	-83.02672875
"Quercus rubra"	35.06951373	-83.00922595
"Quercus rubra"	35.06647929	-82.98701453
"Quercus rubra"	35.07037792	-83.01584572
"Quercus rubra"	35.06664195	-83.02538554
"Quercus rubra"	35.08976488	-83.00985495
"Quercus rubra"	35.0686494	-83.01796723
"Quercus rubra"	35.02312354	-82.9835119
"Quercus rubra"	35.06567914	-83.00593292
"Quercus rubra"	35.0648996	-82.99160081
"Quercus rubra"	35.08544852	-83.00982399
"Quercus rubra"	35.04350411	-83.00171647
"Quercus rubra"	35.07273952	-83.00750671
"Quercus rubra"	35.08281098	-83.00825897
"Quercus rubra"	35.04044605	-82.99535249
"Quercus rubra"	35.06665475	-83.01903467
"Quercus rubra"	35.06774327	-83.00246778
"Quercus rubra"	35.06833937	-83.03269365
"Quercus rubra"	35.06062651	-82.98757239
"Quercus rubra"	35.08941729	-83.00673463
"Quercus rubra"	35.07438305	-83.01586346
"Quercus rubra"	35.0565214	-82.99843627
"Quercus rubra"	35.0789342	-83.01955657
"Quercus rubra"	35.039906	-82.96808709
"Quercus rubra"	35.01312581	-82.97644601
"Quercus rubra"	35.0770135	-82.99245365
"Quercus rubra"	35.07402521	-83.03079823
"Quercus rubra"	35.06898233	-83.01786542
"Quercus rubra"	35.06398222	-83.02734336
"Quercus rubra"	35.03580012	-82.98019685
"Quercus rubra"	35.0758605	-83.00821968
"Quercus rubra"	35.00118833	-82.97092202
"Quercus rubra"	35.06102575	-83.02086509
"Quercus rubra"	35.07769804	-83.03092441
"Quercus rubra"	35.07160645	-83.02040206
"Quercus rubra"	35.08010315	-83.0143762
"Quercus rubra"	35.05965887	-83.01934567
"Quercus rubra"	35.07178439	-83.02580058
"Quercus rubra"	35.18248278	-83.56350901
"Quercus rubra"	35.42156376	-82.74362313
"Quercus rubra"	35.37819249	-83.0127283
"Quercus rubra"	35.05738464	-83.47950303
"Quercus rubra"	35.71802012	-82.22338796
"Quercus rubra"	35.10653268	-83.1836529
"Quercus rubra"	35.03016864	-83.46390686
"Quercus rubra"	35.17964231	-83.56530871
"Quercus rubra"	35.17143419	-83.58179354
"Quercus rubra"	35.79868043	-82.22336645
"Quercus rubra"	35.17586828	-83.57149045
"Quercus rubra"	35.7219734	-82.21236294
"Quercus rubra"	35.40498017	-82.75300999
"Quercus rubra"	35.39104999	-82.76669994
"Quercus rubra"	35.39932872	-82.7567497
"Quercus rubra"	35.39877612	-82.77147868
"Quercus rubra"	35.4022288	-82.75592566
"Quercus rubra"	35.40458946	-82.76001849
"Quercus rubra"	35.39406922	-82.77006465
"Quercus rubra"	35.40987772	-82.74979654
"Quercus rubra"	35.40853448	-82.74572862
"Quercus rubra"	35.39651152	-82.77375733
"Quercus rubra"	35.7186173	-82.38790455
"Quercus rubra"	35.73555985	-82.19244291
"Quercus rubra"	35.74128072	-82.38883774
"Quercus rubra"	35.7169776	-82.21931545
"Quercus rubra"	35.84418747	-82.23368817
"Quercus rubra"	35.02095817	-84.52834937
"Quercus rubra"	35.93803125	-83.0719176
"Quercus rubra"	35.0614338	-84.63527549
"Quercus rubra"	34.73474231	-89.1321068
"Quercus rubra"	35.15337302	-84.59906251
"Quercus rubra"	36.18917116	-82.16470831
"Quercus rubra"	35.07704647	-84.65113422
"Quercus rubra"	36.00978869	-82.88288883
"Quercus rubra"	34.73214317	-89.13352135
"Quercus rubra"	34.80659281	-77.15565857
"Quercus rubra"	36.1012647	-82.4490219
"Quercus rubra"	33.63284938	-83.25093632
"Quercus rubra"	33.65670454	-83.25569789
"Quercus rubra"	32.88330888	-87.01708901
"Quercus rubra"	32.81443439	-87.18277573
"Quercus rubra"	35.56680259	-83.76816077
"Quercus rubra"	35.57819981	-83.76579279
"Quercus rubra"	35.50923087	-83.75737894
"Quercus rubra"	36.45663072	-80.99696498
"Quercus rubra"	35.56537455	-83.76856773
"Quercus rubra"	36.40077038	-81.19327517
"Quercus rubra"	36.3878618	-81.24895521
"Quercus rubra"	36.43616523	-81.38052144
"Quercus rubra"	36.39282269	-81.55652925
"Quercus rubra"	36.46008819	-81.00083604
"Quercus rubra"	36.46105833	-80.99914742
"Quercus rubra"	36.3724636	-81.40947038
"Quercus rubra"	36.43383563	-81.01226108
"Quercus rubra"	36.43512316	-81.38402218
"Quercus rubra"	35.08229328	-82.90768084
"Quercus rubra"	36.37166179	-81.41068384
"Quercus rubra"	35.09621713	-82.95555811
"Quercus rubra"	35.35264847	-82.7753839
"Quercus rubra"	35.12409134	-82.6187262
"Quercus rubra"	35.35434794	-82.77803445
"Quercus rubra"	34.75240537	-84.00325284
"Quercus rubra"	34.33750511	-87.45551705
"Quercus rubra"	34.31412487	-87.34139684
"Quercus rubra"	34.68840429	-84.20535392
"Quercus rubra"	34.0870661	-87.36431249
"Quercus rubra"	34.24226623	-87.13070192
"Quercus rubra"	34.79811645	-83.68624998
"Quercus rubra"	34.1760989	-87.27744928
"Quercus rubra"	34.31354852	-87.34187849
"Quercus rubra"	35.49927487	-79.82330027
"Quercus rubra"	35.42441872	-79.95567646
"Quercus rubra"	35.54871131	-83.82485863
"Quercus rubra"	35.52430322	-83.81799297
"Quercus rubra"	35.66451817	-83.47274605
"Quercus rubra"	35.54833706	-83.81593813
"Quercus rubra"	35.73862516	-83.41547366
"Quercus rubra"	35.54476795	-83.80670215
"Quercus rubra"	35.67330566	-83.43456682
"Quercus rubra"	35.52395487	-83.75288477
"Quercus rubra"	35.03440393	-83.24479974
"Quercus rubra"	35.04963586	-83.18185873
"Quercus rubra"	35.01719393	-83.11484434
"Quercus rubra"	34.94924346	-83.31088612
"Quercus rubra"	34.91909814	-83.13318857
"Quercus rubra"	34.96686461	-83.25998653
"Quercus rubra"	34.95459583	-83.10561009
"Quercus rubra"	35.09820936	-83.10191378
"Quercus rubra"	35.01678734	-83.2279598
"Quercus rubra"	35.02863771	-83.17094844
"Quercus rubra"	34.99065207	-83.24854158
"Quercus rubra"	34.92197826	-83.33990551
"Quercus rubra"	34.93223962	-83.33175313
"Quercus rubra"	34.91951755	-83.33958927
"Quercus rubra"	35.05975714	-83.14880946
"Quercus rubra"	35.02520407	-83.07789231
"Quercus rubra"	35.03884892	-83.16926566
"Quercus rubra"	34.9681856	-83.29866527
"Quercus rubra"	34.97649513	-83.07459222
"Quercus rubra"	34.97707511	-83.06849607
"Quercus rubra"	35.01494704	-83.24019972
"Quercus rubra"	34.966277	-83.25648585
"Quercus rubra"	35.01993761	-83.22903233
"Quercus rubra"	34.89742024	-83.44342388
"Quercus rubra"	34.56244623	-84.31307576
"Quercus rubra"	34.56179322	-84.31114812
"Quercus rubra"	34.96101422	-84.63845056
"Quercus rubra"	34.74771542	-84.34069468
"Quercus rubra"	34.56060432	-84.31399015
"Quercus rubra"	34.64441099	-84.20383005
"Quercus rubra"	35.34755776	-84.17781313
"Quercus rubra"	34.97680186	-83.30064637
"Quercus rubra"	34.86625876	-84.6294543
"Quercus rubra"	34.62741796	-84.19268031
"Quercus rubra"	34.65191481	-84.21784559
"Quercus rubra"	34.76996976	-83.32494032
"Quercus rubra"	34.97032378	-83.30170324
"Quercus rubra"	34.6144387	-84.30772488
"Quercus rubra"	34.56427859	-84.31175058
"Quercus rubra"	34.9662338	-83.30077918
"Quercus rubra"	34.87930425	-84.64938619
"Quercus rubra"	34.89771134	-83.43085232
"Quercus rubra"	35.65717437	-81.40798501
"Quercus rubra"	34.98250233	-82.83221461
"Quercus rubra"	35.57691657	-81.72112634
"Quercus rubra"	35.57732081	-81.68591194
"Quercus rubra"	36.00672002	-81.69768329
"Quercus rubra"	35.92082908	-81.84729607
"Quercus rubra"	34.97777148	-82.84348206
"Quercus rubra"	35.56630835	-81.67082018
"Quercus rubra"	35.57847629	-81.71819817
"Quercus rubra"	34.98329685	-82.84583743
"Quercus rubra"	35.91322749	-81.90228028
"Quercus rubra"	35.91401412	-81.89309491
"Quercus rubra"	35.89240982	-81.90129299
"Quercus rubra"	35.85635456	-81.89489103
"Quercus rubra"	35.86927486	-81.88647963
"Quercus rubra"	35.94182343	-81.9091529
"Quercus rubra"	35.89240422	-81.8997201
"Quercus rubra"	35.94763052	-81.89973733
"Quercus rubra"	35.92915371	-81.88770805
"Quercus rubra"	35.85866428	-81.88206112
"Quercus rubra"	35.82391144	-81.90232406
"Quercus rubra"	35.82395343	-81.88961857
